"@lat"	"@lon"	"name"	"type"
"45.0440629"	"3.8938816"	"Viewpoint"	"viewpoint"
"45.0525004"	"3.8804657"	"Viewpoint"	"viewpoint"
"45.0516967"	"3.8807648"	"Great Viewpoint"	"viewpoint"
"47.6057688"	"3.9483297"	"Grotte de Champ Retard"	"attraction"
"49.1171801"	"6.1788879"	"Maisons"	"attraction"
"48.6936476"	"2.4063523"	"Zozo basket"	"attraction"
"48.6936480"	"2.4062710"	"Zozo tir"	"attraction"
"49.4315935"	"-2.3531950"	"Horse ride pick up point"	"attraction"
"42.5426360"	"8.8841767"	"Und Fragnu"	"attraction"
"45.0541845"	"5.7436904"	"Belved'air 1070 m"	"viewpoint"
"48.4437805"	"-1.3093807"	"Belvédère de Montours"	"viewpoint"
"45.8738228"	"3.0281603"	"Circuit découverte."	"attraction"
"48.8351177"	"2.4095330"	"Musée National de l'Histoire de l'Immigration"	"museum"
"47.9289106"	"6.7628749"	"Natre-Dame des Neiges"	"attraction"
"49.4466916"	"1.3786742"	"Musée Michelet"	"attraction"
"47.1749604"	"6.6205638"	"L'aiguillon"	"viewpoint"
"47.1935267"	"6.6367197"	"Belvédère de Plaimbois"	"viewpoint"
"48.7671409"	"3.4850733"	"Les Draisines du Grand Morin à Joiselles"	"attraction"
"48.7441413"	"-0.0208703"	"Maison Lemonnier"	"house"
"48.7441413"	"-0.0208703"	"Maison Lemonnier"	"attraction"
"48.3587894"	"-1.2135846"	"Vue du Rocher Coupé"	"viewpoint"
"48.6767715"	"5.8903430"	"Maison de l'Apothicaire"	"attraction"
"44.6091317"	"6.0553335"	"Cote Gelée(1593m)"	"viewpoint"
"44.6046347"	"6.0503181"	"col de Côte Gelée(1850m)"	"viewpoint"
"44.5913820"	"6.0458653"	"Col de Guizière(1649m)"	"viewpoint"
"46.7256798"	"6.1480055"	"Col de Saint-Sorlin (Col de Montagne)"	"attraction"
"48.5814686"	"7.7387284"	"Executioners Tower"	"attraction"
"48.0740038"	"7.3586705"	"Meuble de tourisme"	"attraction"
"47.1350354"	"6.1597862"	"Le tourbillon"	"viewpoint"
"47.1687134"	"6.4090097"	"Point de vue de la Vierge du Mont"	"viewpoint"
"46.5130361"	"5.8487644"	"Parking de la passerelle de la tourbière de Prénovel"	"attraction"
"46.4050412"	"6.7226638"	"Pierre à Jean-Jacques Rousseau"	"attraction"
"46.5076639"	"5.9223089"	"hameau  Les Frasses en bas  (commune de Château des Prés)"	"attraction"
"48.5903460"	"0.6553656"	"Maison de l'Emigration française au Canada"	"museum"
"46.5411097"	"5.8460393"	"Belvédère de Roche Cave"	"viewpoint"
"47.1879305"	"3.8062978"	"Aqueduc d'Oussy"	"attraction"
"49.2053287"	"-2.1957030"	"Viewing Lounge"	"viewpoint"
"49.0363383"	"5.4643957"	"pelouses calcaires"	"attraction"
"47.0398094"	"6.2757290"	"Ancien Prieuré"	"building"
"47.0398094"	"6.2757290"	"Ancien Prieuré"	"attraction"
"48.5161142"	"-1.1766938"	"Vallée du Bois Ainaux"	"attraction"
"43.5144006"	"-1.3313183"	"Promotoire de l'Église de Saint-Barthélémy"	"viewpoint"
"46.4961338"	"-1.7769669"	"Blockhaus Hopital 118c"	"museum"
"43.3005836"	"5.3682814"	"Musée d'Archéologie Méditerranéenne"	"museum"
"48.1527472"	"7.2368968"	"Abbaye d'Alspach"	"attraction"
"43.1906009"	"-0.6105888"	"Office de Tourisme du Haut-Béarn"	"attraction"
"43.4845878"	"-1.4711887"	"Bowling"	"attraction"
"44.8513605"	"1.8412319"	"Grottes de Presque"	"attraction"
"44.1891380"	"2.9258261"	"Col de la Croix de Boudet"	"viewpoint"
"42.9988565"	"-0.5998224"	"Office de tourisme du Haut-Béarn"	"attraction"
"44.1856095"	"2.9053940"	"Cimetière de Mauriac"	"attraction"
"45.3490539"	"5.7627368"	"Belvédère des Sangles"	"viewpoint"
"48.9536016"	"4.3623206"	"Horloge florale"	"attraction"
"47.1203544"	"4.5074459"	"Ferme du Colombier"	"attraction"
"49.1812455"	"-0.4194416"	"1066"	"attraction"
"47.4510074"	"4.5006072"	"Moufettes Rayees"	"attraction"
"43.5771741"	"-1.4878230"	"Promenade de l'océan"	"viewpoint"
"43.1931157"	"-0.6078959"	"Villa du Pays d'Art et d'Histoire"	"attraction"
"48.8779464"	"2.2640187"	"Jardin d’Acclimatation"	"attraction"
"48.6391438"	"-4.1977952"	"Point de vue sur la Baie"	"viewpoint"
"45.5430712"	"3.2513683"	"La Pierre Philosophale"	"museum"
"45.4286381"	"5.5156398"	"Musée archéologique du lac de Paladru"	"museum"
"47.0489160"	"6.7214012"	"Moulins souterrains du Col-des-Roches"	"museum"
"43.0954531"	"5.8126127"	"Jet6"	"attraction"
"45.8692529"	"5.3690367"	"Croix du Serverin"	"viewpoint"
"47.2179983"	"3.4284897"	"Butte de Montenoison"	"viewpoint"
"47.2318503"	"3.4898546"	"Champallement"	"viewpoint"
"46.7932018"	"5.9843496"	"Roches de Nans"	"viewpoint"
"45.4811238"	"-1.1194450"	"Les petits chevaux"	"attraction"
"49.7775987"	"4.7231059"	"Horloge Fleurie"	"attraction"
"49.4427102"	"6.3263923"	"Chartreuse de Rettel"	"yes"
"49.4427102"	"6.3263923"	"Chartreuse de Rettel"	"attraction"
"43.8828765"	"0.9877298"	"Maison Fermat"	"museum"
"45.0602561"	"5.7278473"	"panorama"	"viewpoint"
"45.0556833"	"5.7234411"	"panorama"	"viewpoint"
"48.8866660"	"2.3537812"	"Echomusee Goutte d'or"	"museum"
"45.5438496"	"5.9989628"	"Croix Tête de Beurre"	"viewpoint"
"49.5182553"	"0.5366071"	"Musée Gallo-Romain Juliobona"	"museum"
"48.8767046"	"2.2633499"	"Fondation Louis Vuitton"	"museum"
"45.8606863"	"-1.2391495"	"La maison paysanne"	"museum"
"48.1504990"	"7.5899220"	"Ecluse de Markolsheim"	"viewpoint"
"47.4443377"	"6.9552890"	"Puits à Balancier"	"attraction"
"46.6679978"	"5.5767411"	"Musée de Véhicules Anciens (MVA)"	"museum"
"43.7591782"	"1.0460091"	"Musée de Cox"	"museum"
"48.6551411"	"-2.8373165"	"Mini golf du casino"	"attraction"
"48.1551778"	"-3.8012454"	"Accueil - Parc de Trévarez"	"attraction"
"42.1148996"	"9.1221396"	"Parc aventure"	"attraction"
"47.7278165"	"0.5723524"	"Tour Jeanne d'Arc"	"viewpoint"
"46.1770464"	"4.7415126"	"Musee de vin"	"museum"
"48.0342134"	"6.3905764"	"La Croix du Boubot"	"attraction"
"50.6378548"	"3.0379032"	"Sunset spot"	"viewpoint"
"47.2700612"	"4.5623690"	"Pouilly en Auxois"	"viewpoint"
"41.3404629"	"9.2554386"	"Îles Lavezzi"	"attraction"
"48.8844725"	"2.1570208"	"MTO Shahmaghsoudi Glibal"	"museum"
"41.7789414"	"9.2359796"	"Trou de la bombe"	"attraction"
"49.3307508"	"-1.1834764"	"Le Lavoir de Brévands"	"attraction"
"49.2916541"	"-0.1287568"	"Table d'Orientation"	"viewpoint"
"46.0528107"	"5.8107135"	"Corniche"	"viewpoint"
"46.0529940"	"5.8120640"	"Barrage"	"viewpoint"
"46.0491844"	"5.8097345"	"Saut à ski"	"viewpoint"
"46.0544515"	"5.8122947"	"Plan d'eau amont"	"viewpoint"
"44.0968874"	"0.2766097"	"Jardin de bonsaïs"	"attraction"
"48.1097325"	"-1.6496447"	"Parc Baud-Chardonnet"	"attraction"
"44.1150352"	"0.4077856"	"Domaine de Lapeyrade"	"attraction"
"44.1227194"	"0.3935064"	"Truffière expérimentale"	"attraction"
"41.3861769"	"9.1496184"	"Entrance to Le Gouvernail"	"attraction"
"47.1484225"	"6.2127446"	"Parc Dino-Zoo"	"attraction"
"47.2881128"	"-2.5327443"	"Rocher de l'Ours"	"attraction"
"49.5290616"	"5.7649584"	"La Grange aux Arts - Musée de la Sidérurgie, Arts, Histoire et Terroir"	"museum"
"43.8379709"	"4.3548178"	"Musée d'art contemporain"	"museum"
"48.0804784"	"3.2941912"	"Galerie Carnot"	"museum"
"50.0576714"	"1.3755309"	"Belvédère Chaffard"	"viewpoint"
"45.1434977"	"4.1305992"	"Table d'orientation (moitié nord)"	"viewpoint"
"43.8096859"	"7.1691501"	"Table d'orientation"	"viewpoint"
"43.2795438"	"3.3574762"	"Arenes Georges Coget"	"attraction"
"47.4563574"	"6.9152356"	"Pont Sarrazin"	"attraction"
"43.7394917"	"5.9121099"	"Le Défends"	"attraction"
"48.1589836"	"2.3333870"	"Geocaching - La forteresse fantôme"	"attraction"
"47.2182777"	"6.7201733"	"Point de vue"	"viewpoint"
"48.7420007"	"0.5522489"	"Musée de la grosse Forge"	"museum"
"47.6590572"	"0.2651581"	"cascade de Varennes"	"viewpoint"
"44.0010541"	"3.0489792"	"La rose des vents"	"viewpoint"
"46.0570500"	"6.6008976"	"Point de vue NON SECURISE"	"viewpoint"
"43.1635385"	"-1.2368578"	"Porte de France"	"attraction"
"47.5865291"	"-0.9115595"	"Fours à chaux de la Veurière"	"industrial"
"47.5865291"	"-0.9115595"	"Fours à chaux de la Veurière"	"attraction"
"46.3265892"	"5.6350520"	"La Pierre qui vire"	"viewpoint"
"50.6408753"	"3.0693702"	"Musée des canonniers sédentaires de Lille"	"museum"
"42.8930394"	"1.2111524"	"Musée des Colporteurs"	"museum"
"47.7753724"	"6.7795749"	"Tubing"	"attraction"
"47.2826547"	"6.7842532"	"Rocher du Bourbet"	"viewpoint"
"44.3458987"	"0.2860122"	"Musée de la Falotte"	"museum"
"48.5724828"	"7.8109896"	"Tourist Information"	"attraction"
"44.1968168"	"0.3203228"	"Bastide de Vianne"	"attraction"
"48.8143758"	"7.7912633"	"Hôtel de Fleckenstein"	"attraction"
"45.9083630"	"6.1702351"	"Belvédère du Col du Pré Vernet"	"viewpoint"
"46.0142668"	"1.4159857"	"Point de vue sur la tourbière des dauges"	"viewpoint"
"46.4979722"	"0.6298685"	"Mars"	"attraction"
"46.4981892"	"0.6289512"	"La Terre"	"attraction"
"46.4986877"	"0.6269824"	"Le Soleil"	"attraction"
"50.3941464"	"1.5606005"	"Observation des phoques aux banes de sable (seulement au marée basse)"	"attraction"
"46.4681589"	"0.6955183"	"Pluton"	"attraction"
"48.5322171"	"-1.5630667"	"Lavoir"	"attraction"
"47.1698652"	"0.2360184"	"Pointe l'Écho"	"viewpoint"
"46.0671550"	"6.3142954"	"Porte Saint-Martin"	"city_gate"
"46.0671550"	"6.3142954"	"Porte Saint-Martin"	"attraction"
"43.3153448"	"-1.4025338"	"Pas de Roland"	"attraction"
"46.4051727"	"5.9405471"	"Grotte du Célary"	"attraction"
"46.7107389"	"6.1949183"	"Pierre des Redevances"	"attraction"
"47.7001716"	"-2.3388219"	"Vue sur les Grées"	"viewpoint"
"43.3671467"	"-1.4219691"	"Demeure d'Edmond Rostand"	"attraction"
"43.9336845"	"0.6235845"	"Musée archéologique Eugène Camoreyt"	"museum"
"43.1878588"	"5.6168867"	"Palais Lumière"	"attraction"
"44.0636821"	"0.4280403"	"Bastide de Francescas"	"attraction"
"45.6369352"	"4.9238250"	"Petit Belvédère"	"viewpoint"
"43.9835123"	"7.4388323"	"Vacherie"	"attraction"
"43.6408495"	"5.0975199"	"Maison de Nostradamus"	"museum"
"44.0711349"	"3.9811993"	"Bambouseraie"	"attraction"
"48.3942844"	"2.5161848"	"TORTUGA RoadTrips"	"viewpoint"
"45.2657897"	"2.1753520"	"Viaduc des Rochers Noirs"	"viewpoint"
"45.5006584"	"5.5345613"	"Notre-Dame des Vignes"	"memorial"
"45.5006584"	"5.5345613"	"Notre-Dame des Vignes"	"viewpoint"
"48.0768629"	"7.3581051"	"Maison Adolph"	"attraction"
"44.1663228"	"3.0991000"	"Ermitage de Compeyre"	"viewpoint"
"44.1503822"	"3.1176857"	"Croix de Pauhle"	"viewpoint"
"43.3467315"	"-1.5203561"	"Lac de saint pee sur nivelle"	"attraction"
"48.6097761"	"6.4349229"	"Table d'orientation"	"viewpoint"
"47.3496101"	"6.9022948"	"Pressoir"	"attraction"
"48.8696083"	"2.3593124"	"Galerie Treize-Dix"	"museum"
"48.8533956"	"2.3753719"	"Arts Factory"	"museum"
"48.8609483"	"2.3628853"	"Galerie Yvon Lambert"	"museum"
"44.6411278"	"-1.0207416"	"Réserve Ornithologique du Teich"	"attraction"
"45.6701083"	"6.3980548"	"Porte Tarine"	"city_gate"
"45.6701083"	"6.3980548"	"Porte Tarine"	"attraction"
"47.6140622"	"7.5249250"	"Bašta"	"attraction"
"44.7793085"	"4.2174506"	"Table d'interprettation"	"attraction"
"49.4404894"	"1.0942535"	"Cathédrale Notre-Dame, Rouen"	"attraction"
"48.8538549"	"2.3544467"	"Pont Louis Philippe"	"viewpoint"
"48.8527673"	"2.3527629"	"Pont Saint-Louis"	"viewpoint"
"48.8637333"	"2.3135623"	"Pont Alexandre III"	"viewpoint"
"44.0632527"	"1.9525459"	"Musée Historama"	"museum"
"43.6580625"	"5.6760821"	"Écurie de Bèdes"	"attraction"
"43.4834715"	"-1.5680954"	"Aquarium"	"attraction"
"43.2277281"	"6.5859249"	"Table d'orientation panoramique des Îles d'Or"	"attraction"
"44.2082150"	"0.2937010"	"Village de Montgaillard"	"attraction"
"44.1785926"	"0.2966633"	"Ville de Lavardac"	"attraction"
"44.1822433"	"0.2983662"	"Croisières Cathy"	"attraction"
"44.1919990"	"0.3172853"	"Château La Hitte"	"attraction"
"49.3935669"	"4.3859891"	"Musée Verlaine"	"museum"
"45.9033849"	"5.1802649"	"Ecurie Gerlier"	"attraction"
"49.8713361"	"4.6177822"	"Cendrées"	"attraction"
"48.0717462"	"1.3272711"	"Descente du mail"	"viewpoint"
"42.7201209"	"-0.0081939"	"Cirque de Gavarnie"	"viewpoint"
"48.1681573"	"0.6337378"	"Observatoire des Ajeux"	"viewpoint"
"44.1793805"	"5.0963943"	"Col de la Chaîne"	"viewpoint"
"45.1024175"	"1.8129319"	"La sente aux cochons"	"attraction"
"47.7423319"	"2.4399376"	"Lavoir"	"attraction"
"44.1820304"	"6.6273992"	"Porte de Savoie"	"city_gate"
"44.1820304"	"6.6273992"	"Porte de Savoie"	"attraction"
"47.2007515"	"6.9015604"	"31"	"attraction"
"48.7721176"	"2.4476311"	"Table d'Orientation"	"viewpoint"
"47.3711232"	"4.9967826"	"Cabiote Maurice"	"attraction"
"43.0050836"	"-0.5469373"	"Point de vue du Plat de Garat"	"viewpoint"
"43.7095440"	"-1.0530232"	"Musée Georgette Dupouy"	"museum"
"43.7612398"	"-1.3402173"	"La Pointe des Vergnes"	"viewpoint"
"43.7168523"	"-1.3628252"	"Étang d'Hardy"	"viewpoint"
"43.7664091"	"-1.1298747"	"Chêne de Nerthe"	"attraction"
"43.7994029"	"-1.3035639"	"La Fontaine Saint-Jean"	"attraction"
"43.3272099"	"5.7649966"	"Saint-Pilon"	"viewpoint"
"47.9375267"	"-3.9165562"	"Parc de loisirs de Kersimonou"	"attraction"
"43.5592347"	"-1.2182660"	"Vue sur l'Adour"	"viewpoint"
"49.6986904"	"4.7924059"	"BB 12087"	"locomotive"
"49.6986904"	"4.7924059"	"BB 12087"	"attraction"
"45.1274715"	"4.3038726"	"Roche druidique"	"attraction"
"47.7286292"	"-3.3706655"	"Musée sous-marin du Pays de Lorient"	"museum"
"44.7581463"	"5.4021026"	"Belvédère"	"viewpoint"
"48.8258968"	"2.2298139"	"La Seine Musicale"	"attraction"
"49.6378082"	"-1.6217544"	"Le véritable Cherbourg"	"museum"
"48.4621865"	"-3.0594675"	"Menhir"	"attraction"
"47.3226719"	"5.0412127"	"Le Jacquermard"	"attraction"
"44.1066552"	"4.6574620"	"Table d'Orientation"	"viewpoint"
"44.1932669"	"-1.2983178"	"observatoire oiseaux"	"viewpoint"
"47.8560816"	"4.5746470"	"Ancien couvent des Carmélites et tribunal"	"attraction"
"47.8554496"	"4.5750678"	"Porte Dijonnaise"	"attraction"
"46.5416428"	"1.9390011"	"La Maison des Traditions"	"museum"
"46.2562299"	"5.9940334"	"Statue de la vierge"	"attraction"
"48.2599185"	"7.4556973"	"Maison du Pain d'Alsace"	"museum"
"47.6221171"	"7.5355442"	"Exposition Mémoire de Saumon"	"museum"
"43.2930111"	"5.5707336"	"La cité de l'art santonnier thèrese Neveu"	"museum"
"48.5514927"	"-0.4030357"	"Guillotine"	"attraction"
"49.0091582"	"2.2458333"	"Christine"	"attraction"
"44.4698688"	"5.4448015"	"site géologique"	"attraction"
"44.4529373"	"5.4548364"	"gorges de Pommerol"	"attraction"
"46.3080913"	"5.7683111"	"Statue de la Vierge"	"viewpoint"
"48.8901928"	"2.3937120"	"Musée de la Musique"	"museum"
"46.3062440"	"5.7697356"	"Lavoir"	"attraction"
"44.8473491"	"1.8754247"	"Belvédère des Vignes"	"viewpoint"
"45.0312803"	"-1.1422690"	"Tour de Lespéron"	"viewpoint"
"47.2492331"	"6.9573332"	"Belfond dessous"	"attraction"
"47.2532226"	"6.9613097"	"Belfond dessus"	"attraction"
"47.2615496"	"6.9516876"	"13"	"attraction"
"47.2898487"	"6.9854420"	"Le seignolet"	"attraction"
"47.2606136"	"6.9516790"	"Route principale"	"attraction"
"47.2001026"	"6.9016069"	"Les prés  derrière"	"attraction"
"47.2617958"	"6.9518569"	"Ferme  le mardi"	"attraction"
"46.4047190"	"3.1778850"	"Brasserie la motte juillet"	"attraction"
"47.1657146"	"6.8597254"	"032 968 64 85"	"attraction"
"47.1663365"	"6.8585470"	"032 968 60 60"	"attraction"
"44.6149613"	"6.5208873"	"Maison du Parc de l'Embrunais"	"museum"
"44.8165472"	"6.1954302"	"Maison du Parc du Valgaudemar"	"museum"
"49.0447597"	"7.3657439"	"Notre-Dame de Bitscherthal"	"attraction"
"48.5613651"	"3.2901550"	"Tour César"	"attraction"
"43.9418270"	"4.3772514"	"Pont Saint-Nicolas de Campagnac"	"attraction"
"42.3263034"	"8.6323378"	"Col de la Croix"	"viewpoint"
"50.6286689"	"3.0743084"	"Musée de l'Institut Pasteur de Lille"	"museum"
"48.5694199"	"3.3021068"	"Lavoir"	"attraction"
"48.8699259"	"2.3290398"	"Fragonard"	"museum"
"44.0337275"	"0.3706781"	"Visite du village de Moncrabeau"	"attraction"
"44.0647045"	"0.3244936"	"Orchidées des coteaux de l'Albret"	"attraction"
"44.0339965"	"0.3707443"	"Musée du Vêtement Ancien et de la grimace"	"museum"
"44.0772459"	"0.5181919"	"Salle de location du Camping Saint-Louis"	"attraction"
"44.8459800"	"-0.5761674"	"Bordovino"	"attraction"
"45.1216741"	"-0.7252129"	"Château Lamothe Bergeron"	"attraction"
"48.0060754"	"2.3166732"	"Ecurie de la grange"	"attraction"
"46.7787841"	"6.3773637"	"Point de vue du Balzon"	"viewpoint"
"43.8340317"	"6.2347782"	"Tréguier"	"viewpoint"
"44.0383283"	"0.3095545"	"Prieuré de La Grangerie"	"attraction"
"49.2072693"	"2.5833865"	"Musée de la Vénerie"	"museum"
"48.5698223"	"3.3447083"	"Lavoir"	"attraction"
"45.7224924"	"5.8520168"	"point de vue"	"viewpoint"
"45.7079882"	"5.8563479"	"plateforme de vision"	"viewpoint"
"45.7078098"	"5.8565940"	"plateforme de repos"	"attraction"
"45.1932042"	"6.2229115"	"Les Deux Ponts"	"viewpoint"
"44.5347322"	"4.1717143"	"Table d'orientation de la Tourasse"	"viewpoint"
"48.0161212"	"6.5932410"	"Musée Charles de Bruyères"	"museum"
"45.7120229"	"4.7483702"	"Future MJC"	"attraction"
"45.7145700"	"4.7506018"	"Centre social"	"attraction"
"45.7145700"	"4.7512241"	"Ecoles primaires CC"	"attraction"
"43.5508123"	"7.0183674"	"Tapis rouge"	"attraction"
"43.7310499"	"7.4173191"	"La Collection de voitures anciennes de SAS le Prince de Monaco"	"museum"
"43.8076620"	"4.6590378"	"Arènes Jacques Durand"	"attraction"
"43.8044043"	"4.6575691"	"Couvent des Cordeliers"	"attraction"
"44.2208509"	"4.0344966"	"Maison du Mineur"	"museum"
"42.5637793"	"2.4212390"	"Clôt del Baladre"	"attraction"
"44.0648632"	"7.1997373"	"Ânes de Blore - Donkey trekking"	"attraction"
"43.4904439"	"2.3738140"	"Musée du catharisme de Mazamet"	"museum"
"44.8564297"	"5.9770761"	"panorama"	"viewpoint"
"47.6501436"	"-2.0838040"	"Abbaye Saint-Sauveur"	"yes"
"47.6501436"	"-2.0838040"	"Abbaye Saint-Sauveur"	"attraction"
"42.5762140"	"2.4128766"	"Anciennes mines"	"attraction"
"42.5797684"	"2.4170604"	"ancienne galerie"	"attraction"
"42.7304393"	"2.6135186"	"Saint-Barthélémy (ruines)"	"ruins"
"42.7304393"	"2.6135186"	"Saint-Barthélémy (ruines)"	"attraction"
"42.5755295"	"2.4272657"	"ancienne trémie"	"attraction"
"42.7264881"	"2.6058189"	"Dolmen"	"archaeological_site"
"42.7264881"	"2.6058189"	"Dolmen"	"attraction"
"42.5692197"	"2.4268181"	"ancienne trémie"	"attraction"
"42.5880867"	"2.2413799"	"ancien cortal"	"attraction"
"46.0772386"	"6.8404886"	"Cirque du Fer à Cheval"	"viewpoint"
"43.7992257"	"3.2717585"	"Cirque de Labeil"	"attraction"
"43.7530571"	"7.3816632"	"salle-don-jacques-fighiera"	"museum"
"43.5201798"	"6.1465690"	"Diorama"	"museum"
"46.7816343"	"0.8667807"	"Point de mise à l'eau de kayak"	"attraction"
"43.6760675"	"4.6330586"	"Aqueduc Romain des Alpilles"	"aqueduct"
"43.6760675"	"4.6330586"	"Aqueduc Romain des Alpilles"	"attraction"
"49.2003212"	"-2.0636916"	"Passage Grave"	"archaeological_site"
"49.2003212"	"-2.0636916"	"Passage Grave"	"attraction"
"43.6762336"	"4.6326136"	"Aqueduc Romain des Alpilles"	"aqueduct"
"43.6762336"	"4.6326136"	"Aqueduc Romain des Alpilles"	"attraction"
"43.8524171"	"3.5738181"	"Gorges de La Vis"	"attraction"
"43.8198167"	"3.5781312"	"Cirque de La Séranne"	"attraction"
"49.3126642"	"3.6794613"	"Départ du circuit des écrivains en guerre - panneau 1/9"	"attraction"
"47.5568080"	"-0.7996137"	"Anciens wagonnets de mine"	"attraction"
"49.0717752"	"2.1679412"	"Musée de l’Absinthe"	"museum"
"49.0734342"	"2.1833517"	"Galerie d’Art Contemporain"	"museum"
"45.0459983"	"6.3048206"	"Ensemble religieux"	"attraction"
"45.6863600"	"5.9181680"	"Hôtel Excelsior"	"attraction"
"45.6968172"	"5.9138468"	"Villa Chanéac"	"attraction"
"45.6880896"	"5.9136214"	"Grand Hôtel"	"attraction"
"48.2068530"	"3.2604967"	"Ancien phare aéronautique"	"attraction"
"43.6271403"	"6.2246778"	"Maison de la truffe"	"museum"
"46.9922682"	"3.1522460"	"La Châsse de Bernadette"	"attraction"
"44.0937157"	"6.2382501"	"Musée Gassendi"	"museum"
"43.8049171"	"4.6521413"	"Pont ancien"	"bridge"
"43.8049171"	"4.6521413"	"Pont ancien"	"attraction"
"46.4934331"	"-1.7777265"	"Villa  Sans Souci "	"attraction"
"45.9292470"	"6.8766118"	"MUSILAC MONT BLANC"	"attraction"
"45.6995218"	"5.8855696"	"MUSILAC"	"attraction"
"50.6335058"	"3.0547116"	"Omega Agency"	"attraction"
"46.4822893"	"6.1120339"	"Le Noirmont"	"viewpoint"
"45.9696670"	"5.6215663"	"Belvédère du  Curnillon "	"viewpoint"
"45.3948967"	"4.4462430"	"via ferrata adulte"	"attraction"
"48.2465760"	"-4.1076484"	"Belvédère du Roscoat"	"viewpoint"
"45.9216789"	"0.4544842"	"Viaduc ferroviaire dit viaduc de la Sonnette"	"attraction"
"48.8467521"	"2.3706394"	"Rue Crémieux"	"attraction"
"48.8287664"	"2.3391411"	"Musée de la psychiatrie et des neurosciences"	"museum"
"48.8908296"	"2.3405102"	"Angle des rues des Saules et Francoeur"	"attraction"
"48.8695394"	"2.3513118"	"Angle des rues Clery et Beauregard"	"attraction"
"48.8533312"	"2.3512793"	"Rue Chanoinesse"	"attraction"
"48.8553203"	"2.3552455"	"Rue des barres"	"attraction"
"48.8498425"	"2.3553069"	"Quai de la Tournelle"	"attraction"
"45.6958824"	"-0.3317607"	"Ancien hôtel de la Gabelle"	"attraction"
"49.4182957"	"0.2288608"	"Hôtel des ventes de Honfleur"	"attraction"
"48.8535156"	"2.4076479"	"Gare Abandonnée - Ateliers d’Avron"	"attraction"
"48.8368737"	"2.3311834"	"Galerie Camera Obscura"	"museum"
"45.6360596"	"3.0344414"	"Le Bloc de Cournols"	"attraction"
"44.5553220"	"4.5982130"	"Tour d'Horloge"	"attraction"
"50.6908407"	"3.1887513"	"La Condition Publique, Maison Folie"	"museum"
"50.6231026"	"3.0679009"	"Maison Folie De Lille Moulins"	"museum"
"50.6225709"	"3.0676050"	"Flow-Centre Eurorégional Des Cultures Urbaines"	"museum"
"50.7648180"	"3.0170280"	"Le Nautilys"	"museum"
"50.6306211"	"3.0697166"	"Beffroi de Lille"	"museum"
"50.6830469"	"3.1959052"	"LA MANUFACTURE - MUSEE DE LA MEMOIRE ET DE LA CREATION TEXTILE"	"museum"
"50.7000523"	"3.1546769"	"Le Fresnoy - Studio National Des Arts Contemporains"	"museum"
"50.6813914"	"3.2362829"	"MUSEE D'HISTOIRE LOCALE GUY HAQUETTE"	"museum"
"50.7220436"	"3.1595233"	"MUSEE DU CARILLON"	"museum"
"50.7205323"	"3.1631828"	"Maison Folie Hospice D'Havre"	"museum"
"50.7252625"	"3.1582521"	"IMA INSTITUT DU MONDE ARABE - TOURCOING"	"museum"
"50.6874715"	"2.8825915"	"Le Vivat"	"museum"
"50.6753370"	"3.0912106"	"Musée des télécommunications et de la radio"	"museum"
"50.6244555"	"3.0481165"	"MAISON FOLIE DE LILLE WAZEMMES"	"museum"
"50.6256049"	"3.0512566"	"Centre d'Arts Plastiques Et Visuels - Wazemmes"	"museum"
"50.6204615"	"3.1329250"	"Forum départemental des Sciences"	"museum"
"50.6322117"	"3.0275373"	"espace Pignon"	"museum"
"50.6925858"	"3.0876665"	"Musée de la résistance de Bondues"	"museum"
"45.2678579"	"2.1826717"	"Viaduc des Rochers Noirs"	"attraction"
"43.6694882"	"2.3931166"	"Le mur de la mort"	"attraction"
"48.8614640"	"2.3606490"	"Galerie Thierry Bigaignon"	"museum"
"45.9756049"	"6.6408073"	"Cascade de l'Arpenaz"	"attraction"
"45.8105784"	"5.9611680"	"Chalet point de vue"	"viewpoint"
"48.9193162"	"8.1483927"	"Centre d'Initiation à la Nature"	"attraction"
"48.8609240"	"2.3425985"	"Les Caves du Louvre"	"museum"
"43.6742670"	"4.6036576"	"Espace toros / Corrales de Gimeaux"	"attraction"
"48.4033343"	"2.4692385"	"Porte du Moustier de Perrone"	"attraction"
"48.4410939"	"2.4692332"	"Chateau de Courance (battiment)"	"attraction"
"48.7861536"	"2.0873000"	"Batterie du Ravin de Bouviers"	"viewpoint"
"43.1723820"	"-1.4032838"	"Mugarrien 93. zenbakia (apurtuta)"	"boundary_stone"
"43.1723820"	"-1.4032838"	"Mugarrien 93. zenbakia (apurtuta)"	"attraction"
"45.6887887"	"5.9184095"	"Belvédère"	"viewpoint"
"45.5168958"	"6.0314283"	"rocher de Tormery 1105 m"	"viewpoint"
"44.9110241"	"4.1908394"	"Table d'orientation Ouest"	"viewpoint"
"48.9462646"	"2.4343124"	"Hall de la Cocarde"	"museum"
"48.9458881"	"2.4339802"	"Hall des prototypes"	"museum"
"48.9468219"	"2.4347843"	"Hall de l'entre deux guerres"	"museum"
"45.4585742"	"6.5006086"	"Roche de l'aigle"	"viewpoint"
"45.4601518"	"6.5020999"	"Rocher des Ravières"	"viewpoint"
"44.1480256"	"1.7128953"	"Grotte saint antonin"	"viewpoint"
"48.6775534"	"1.9646776"	"Le petit Moulin"	"museum"
